"1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","HS4","HS4 ID"
-0.3911877266,-0.2995038928,-0.2693668067,-0.0549186155,-0.1823519615,-0.3730565212,-0.4792904843,-0.1690674471,-0.2376823549,-0.1201698865,-0.1270531639,-0.1484041591,0.0351117039,-0.3634417785,-0.1699007126,-0.1322412009,-0.0131999505,-0.1388172034,-0.2679058637,-0.2870641225,-0.2703265667,-0.0437495141,0.0466175114,0.1191734734,-0.0591082115,"Hot-Rolled Iron Bars","7213"
-0.5734209386,-0.6780122796,-0.6049266753,-0.7363425784,-0.7262716725,-0.6889582616,-0.9150656303,-1.1011757057,-1.2129313421,-1.1308169709,-1.0555628156,-1.13179482,-1.0306894081,-1.0759000715,-0.9577902984,-1.0433291676,-1.0888217283,-1.1703883052,-1.1617201766,-1.1162488987,-1.1149239899,-1.2296122227,-1.2784541096,-1.2795273832,-1.218218333,"Raw Iron Bars","7214"
0.2279287536,-0.1296332271,-0.1023425712,-0.1476391753,-0.1607025441,-0.0495744282,-0.2279279153,-0.081540314,-0.1943034318,-0.1473971653,-0.1880800058,-0.025943761,0.0547205457,0.0288427491,-0.0245134052,-0.0766705187,-0.1402871218,-0.1005805445,-0.2229015944,-0.358852679,-0.2895330636,-0.0386748872,0.1467596114,0.3441962135,0.0091093362,"Other Iron Bars","7215"
0.1241094058,0.319281653,0.2907676046,0.220719034,0.140703982,0.0924632828,-0.2637364082,-0.3322286528,-0.3331834784,-0.2218444619,-0.2328657899,-0.087196292,-0.4470427272,-0.1466728138,-0.1489525817,-0.2558421995,-0.5297952844,-0.6540213786,-0.4302589124,-0.3739554218,-0.371697315,-0.302165541,-0.4660505747,-0.5639851121,-0.5271654352,"Iron Blocks","7216"
-0.3318712409,-0.34593023,-0.337489537,-0.353586112,-0.3348425525,-0.249025597,-0.5213194992,-0.6083934331,-0.5073338547,-0.4206691532,-0.4642789787,-0.3159659348,-0.3031528918,-0.1745416545,-0.2125056268,-0.3228869208,-0.2721600989,-0.4024857117,-0.4708861998,-0.2422691202,-0.2498818952,-0.2710038675,-0.4563735381,-0.4981398222,-0.1936078181,"Iron Wire","7217"
0.3746256217,0.2517339856,0.4640795705,0.6315046135,0.7096430503,0.3021547923,0.4317999928,0.3929786835,0.6878493762,0.7418315505,0.9655933338,0.8483898417,1.3678349881,1.3718158186,1.3441186369,1.472713834,1.5921318664,1.642639351,1.6562102865,1.2326192712,1.2493529061,1.096160644,0.9456825849,0.6873972324,1.2169278884,"Stainless Steel Ingots","7218"
1.2646987543,1.4061110665,1.4291931871,1.443288864,1.1901903565,0.9728158161,1.1087739563,1.2409577831,1.0610502335,1.0987297611,0.9763290633,0.9876635599,1.1310932585,1.3785485461,1.4587591848,1.4365397305,1.414317355,1.3777408277,1.4004632619,1.4391421223,1.4344023968,1.5418280748,1.4010888084,1.2871853255,1.1648705849,"Large Flat-Rolled Stainless Steel","7219"
1.1149249552,1.3660184475,1.9308832684,1.953105829,1.9518788047,1.808554416,1.7512387598,1.5783017811,1.8379230745,1.5024247371,1.0968912665,1.3553732078,1.5905822031,1.5192641618,1.7810962992,1.6720655802,1.5190695303,1.4558015404,1.4611583301,1.3298100562,1.2981038148,1.3764776778,1.6152600711,1.373958648,1.4243036358,"Flat-Rolled Stainless Steel","7220"
1.2448276331,0.9986591662,0.9889914352,1.0003564501,0.7343454973,0.7203757058,0.6901662276,0.8940033602,0.9093197223,0.9272087189,1.1684881692,1.4457111536,1.2657432571,1.3440876683,1.6612997271,1.485809583,1.4777879176,1.4348448685,1.1399217259,1.1149895258,1.0861661813,1.4970262823,1.8160223257,1.7840164867,1.7918366432,"Hot-Rolled Stainless Steel Bars","7221"
0.3468149228,0.6689492353,0.6168869353,0.9743618746,0.8168853642,0.9221963328,0.9796194646,1.2494334901,1.1967575988,1.0690908389,0.9201755348,1.1344319561,0.9468126457,0.8152291702,1.1030352906,1.3287168952,1.5315214149,1.3886013041,1.2932868318,0.9211767351,0.7809295657,0.623537947,1.1665165971,1.133652924,1.2585943482,"Other Stainless Steel Bars","7222"
1.3358333868,1.377882545,1.3917519609,1.4267033604,1.0918629247,0.8223183364,0.9070470554,1.3809240453,1.4121230197,1.5823506539,0.8165286771,0.8647741898,0.9025510442,1.2081467611,1.1745730475,1.2558695704,1.321442753,1.5155068232,1.5616165265,1.5806938732,1.6009107554,1.7934883568,1.5568833323,1.1651006574,1.178081438,"Stainless Steel Wire","7223"
0.5920137527,0.6461591035,0.4936590611,0.6090329401,0.4659091996,0.1227787369,-0.0014963744,0.374518064,0.755364559,0.9529753504,0.8033965437,0.9297685125,0.9834838467,0.7446765544,0.7184362731,0.7755108708,0.996212231,0.9041594365,0.7840403359,0.8870092966,0.8173709574,0.4586744829,0.6950607398,0.9008078636,0.8645349138,"Steel Ingots","7224"
1.5480450395,1.3452103188,1.3473041181,1.2968266113,1.1518051748,1.1582813137,0.9774391986,1.502541282,1.5223488322,1.5317065179,1.506963347,1.0942933211,1.1701762031,1.7200561783,1.5832381422,1.1241734452,1.3324852879,1.1787847053,1.3873384072,1.5359557115,1.5715894202,1.5161645997,1.2378024131,1.4650596062,1.4873890689,"Flat Flat-Rolled Steel","7225"
1.2729784868,1.0993451833,0.7966301177,1.1811212291,1.1589593945,1.5737783829,1.5571766371,1.6224566735,1.4683458179,1.6974515114,1.6834102944,1.6047203429,1.3427035487,1.6639673272,1.6711663105,1.6325400048,1.6123677829,1.2758941106,1.3485030138,1.3033237459,1.3174637578,1.2780067008,1.5908711271,1.2216463442,1.2582912771,"Flat-Rolled Iron","7226"
1.0041643629,0.7676970207,0.4553042466,0.655464878,1.0130152311,0.9934202785,0.8805124876,0.9628484856,0.9073538291,0.8952765263,1.0560140267,0.7589497403,0.9287951275,0.5516933303,0.5762618288,0.459631201,0.655612611,0.7323054997,0.7673746419,0.7878406161,0.7449377529,1.2794683459,1.2403877617,0.4676675758,0.3093609094,"Steel Bars","7227"
0.6542791977,0.5635915618,0.3958271565,0.4244266625,0.2935373224,0.2970996202,0.3731094264,0.5334782472,0.6573533597,0.5190659849,0.5690300506,0.4735898243,0.3880808223,0.2974581851,0.3874943965,0.3832873933,0.7353661786,0.9063596955,1.0532933861,0.9550898255,1.0085404783,0.9280397727,0.9297184499,0.5196887266,0.1789021289,"Other Steel Bars","7228"
0.4991474349,0.7329477673,0.6455664996,0.4401084503,0.3759435167,0.580551274,0.5590977956,0.7863336006,0.7916082515,0.8021840244,1.0416467524,0.9403293448,1.0600253231,0.7383874581,0.8849543415,0.8083100081,1.8288089198,1.590254633,1.5981213288,1.3233564226,1.309875354,1.329550985,1.3272028268,1.3415505834,1.3617187109,"Steel Wire","7229"
0.0302193602,-0.1717283703,-0.2378927058,-0.0540032178,0.3476578224,-0.154138932,-0.1585106256,-0.4262332776,0.0904767798,0.0506753384,-0.0639176208,-0.0904017198,-0.001739983,-0.0816058024,-0.3242018067,-0.3868567756,-0.4381630046,-0.6833284179,-0.3633802554,-0.3387009189,0.0084493057,0.0747448579,0.0460177301,-0.0017291445,-0.1490295365,"Iron Sheet Piling","7301"
0.148401498,0.0228273198,0.127494261,0.4680411499,0.2673235501,0.4751487539,0.4152282653,0.1728370059,0.5706945336,0.3449506549,0.547825086,0.4457157254,0.6899516511,0.6568729732,0.9515926537,0.971243993,0.6635921194,0.4644544069,1.0255177904,0.4577803284,0.4524973214,0.2521567035,0.4209652868,0.4944290021,0.4948345759,"Iron Railway Products","7302"
0.2466568691,0.1382510562,0.2770607342,0.1361534453,0.088765305,-0.0922819238,-0.1789283872,-0.1993332414,-0.1792602104,-0.5965047044,-0.7185514097,-0.7169450206,-0.6648157571,-0.5558990233,-0.9971121616,-0.5215728212,-0.7173336255,-0.6179617846,-0.1002125929,0.028099207,-0.2400297385,-0.4105549105,-0.046960817,-0.2623523993,-0.2613751724,"Cast Iron Pipes","7303"
1.0373990771,0.8747409431,0.7594617008,0.8804135934,0.7926142258,0.7761414449,0.532014002,0.5891156241,0.9321371751,1.0900737431,0.8043151883,0.6120426565,0.8425135922,0.7612850202,0.769891538,0.8175570092,0.406659487,0.574149718,0.5501509271,0.4799832091,0.4783737439,0.4207847253,0.1921805753,-0.0633013187,-0.1230905759,"Iron Pipes","7304"
0.485702647,0.6527220861,0.329481487,0.2689299272,-0.0561121483,-0.1834673537,-0.1503785816,0.1122908204,0.1478299809,0.1732498612,0.2469687419,0.1919226801,0.1945612688,0.0789362491,0.2769566398,0.3457803366,0.2104894979,0.1853515692,0.2244399618,-0.1541717559,-0.4098177252,-0.1357600176,0.0774830657,0.2990996696,0.6884154364,"Other Large Iron Pipes","7305"
0.2576833226,0.2280203309,0.3256420909,0.2056221663,0.1326693204,-0.0243103862,-0.0818781745,0.0195331424,-0.1280722262,-0.1132006229,-0.1195943039,-0.1324449212,-0.0397821399,-0.1046903643,-0.0725440905,-0.1022277373,-0.3571103765,-0.4507608784,-0.4911912806,-0.3129855988,-0.4645003783,-0.3341504022,-0.2130486115,-0.3256381206,-0.4227828486,"Other Small Iron Pipes","7306"
0.8002926931,0.8054439897,0.8800832943,0.7087965407,0.6293274351,0.6750357927,0.8711243141,0.7729256618,0.8583514284,1.0441807484,0.936913515,0.9555432067,0.8702092029,0.8874151864,0.6906375952,0.6050640732,0.5687086446,0.7753000246,0.8648840305,1.1702839769,1.3025250477,1.3265051664,1.340697748,1.194138794,1.1008793815,"Iron Pipe Fittings","7307"
0.6295505017,0.6661952284,0.4913405291,0.5645439049,0.3749046153,0.2193564928,0.0621626553,0.144894213,0.2218865867,0.2166241379,0.2468447492,0.3419942599,0.3171160647,0.2217947696,0.1128323577,0.0592189196,0.2780151759,0.0634083565,0.2247602042,0.2635257395,0.4152552771,0.3590629698,0.2985546135,0.3679014286,0.3279587768,"Iron Structures","7308"
-0.0071358417,0.4135891218,0.4819462607,0.3889913268,0.3250538715,0.1518959562,-0.0016544253,-0.0551196242,0.2319288336,0.2167935753,0.1168753536,0.1021834656,0.1432255021,0.1210123293,0.0122200733,-0.1141707156,-0.2724329967,-0.0810130701,0.1921781359,-0.0015071929,-0.1136189069,-0.1894300435,-0.0359319794,-0.0128186613,0.2700591115,"Large Iron Containers","7309"
-0.3157735554,-0.2430385937,-0.3661707794,-0.2870189982,-0.4178696237,-0.3723929358,-0.3682063619,-0.1995709116,-0.2681480483,-0.0973037675,-0.129786802,-0.0527884817,-0.0603039661,0.0264529448,-0.0214592469,-0.0653428093,0.0303173378,0.0066280931,0.2504349289,0.2289408917,0.0544250874,-0.1592156846,-0.0711610142,0.0503874127,0.1774054364,"Small Iron Containers","7310"
-0.3942549181,-0.157398086,-0.3978523062,-0.3415099696,-0.5653858882,-0.7511736728,-0.9650222757,-0.9854043387,-0.6814256775,-0.645725416,-0.3984430955,-0.3023022737,-0.4704711993,-0.4347861858,-0.3737910996,-0.210569263,-0.2804798352,-0.3582673798,-0.4060061494,-0.5047574871,-0.405852376,-0.60206886,-0.4203296771,-0.1890924473,0.1046401767,"Iron Gas Containers","7311"
0.188178523,0.306812546,0.312110768,0.4902357654,0.4826816307,0.3017604787,0.4068885344,0.4229820671,0.1269368751,-0.086045213,-0.1362998097,0.197325902,0.5355971604,0.4550016116,0.4276091527,0.5164534412,0.4656168332,0.3083183335,0.4101500822,0.3366373569,0.4068386349,0.4312756355,0.14873694,0.0856396796,0.0641233581,"Stranded Iron Wire","7312"
0.2027796587,0.0007698462,0.0671710289,0.0139718653,-0.1402837015,-0.025710438,-0.1017467289,0.0000949248,-0.0988045161,0.0047062939,0.1126668674,0.2334091274,0.1907189205,0.0760248826,0.0934133915,0.0605340348,-0.111100229,-0.2960996789,-0.2948935344,-0.2525795409,-0.160933437,-0.0827333044,-0.0459180906,0.0336165115,-0.0504020633,"Iron Cloth","7314"
0.7408527139,0.8435659478,0.8188298566,0.7076816006,0.6690179907,0.7531035423,1.0161078559,1.169407858,1.0940612849,1.0502071786,0.8954964352,0.9828342204,0.8907610522,1.0835628929,1.1769588351,1.2852245504,1.1868505283,1.2478992915,1.4334827381,1.1075853672,1.0560317927,0.8076353517,0.9966734704,1.2124084072,1.4345755109,"Iron Chains","7315"
-0.2716116744,-0.2659636581,-0.2586729418,-0.4690921595,-0.5478228484,-0.5377888009,-0.5436805504,-0.5765201312,-0.4210996486,-0.3242166354,-0.4999071833,-0.4336589693,-0.3902300124,-0.2591469245,-0.3290970017,-0.3498859775,-0.2853011236,-0.2957527683,-0.4040207387,-0.3810470611,-0.3511396296,-0.1312973092,-0.2510426687,-0.3941634272,-0.2660565635,"Iron Nails","7317"
1.2272647324,1.1035784541,1.7442709864,1.4433316715,1.7995888983,1.8017657623,1.482314274,1.3913601051,1.5144992796,1.596403292,1.6416302824,2.0239660393,1.560410695,1.6043002994,1.290842172,1.3478856245,1.2679544082,1.5813732934,1.5095364332,1.5557073556,1.5991941772,1.6592759721,1.9724773408,1.8178018513,1.8017801495,"Iron Fasteners","7318"
1.0134435937,1.1428328491,1.1006606739,0.9699850147,1.2064446124,1.1240422646,1.0571712535,1.0732087934,1.2259638699,1.0273148723,1.1466908964,1.1636118101,1.2278900013,1.0172802759,0.9231276937,1.0416045861,1.0883523501,1.2275910975,1.219041148,1.1175145219,1.1757577023,1.1981277484,1.1264293713,1.0613057816,1.0709729432,"Iron Springs","7320"
-0.0319690408,0.0496437277,0.0276071217,0.0290062925,-0.0103614285,0.0244816033,-0.043693583,-0.1215470179,-0.0865213065,-0.005179099,-0.0414349773,0.014640326,0.0565763955,0.1441563523,0.1325270109,0.2213286084,0.2182947351,0.128847575,0.1922439938,0.1108156274,0.1506794357,0.1370806176,0.2981503823,0.4155941292,0.3571363462,"Iron Stovetops","7321"
0.84815364,0.7151499823,0.7310798317,0.873163319,1.0308751519,0.7612993539,0.7769905639,0.8073997453,0.8468349178,0.9638770442,0.8260156586,0.8933682594,0.8402560394,1.0076898355,1.0883134012,1.0594477054,0.9138819177,0.7836695867,0.7867713279,0.8755142735,0.9420876327,0.8718330793,0.8211194149,0.7443487019,0.7435203051,"Iron Radiators","7322"
-0.2705369686,-0.2674184704,-0.2692074968,-0.2993831443,-0.408522378,-0.6794870861,-0.6703126421,-0.4602221596,-0.5990050523,-0.7839027529,-0.7542392095,-0.8835775711,-0.7615784773,-0.1846129768,-0.4667538519,-0.5282619075,-0.508289893,-0.2713670859,-0.2245536231,-0.0669233815,0.0016549753,-0.5012763491,-0.5416465173,-0.3698641367,-0.8410463942,"Iron Housewares","7323"
0.2230587775,0.2559550126,0.2147515709,0.3679746618,0.2069189953,0.310498182,0.2375633717,0.2673269055,0.1155342155,0.3118190384,0.5438210088,0.6440928975,0.7996748938,0.6612497395,0.8313237788,0.8581375607,0.7548215541,0.7881077794,0.6738592661,0.4986935768,0.6013906395,0.6137738553,0.4230021399,0.6594261567,0.5417784602,"Iron Toiletry","7324"
0.2018710785,0.256921441,0.2112613668,0.39172531,0.3605576571,0.3430089268,0.4190581016,0.452670663,0.4692116415,0.2641619212,0.1494679665,0.3462675656,0.3969346812,0.3821553181,0.5744212366,0.32040588,0.1780488549,0.1457784722,0.2651450333,0.3308014689,0.4895244768,0.4470876396,0.3269393561,0.4938221091,0.4200425059,"Other Cast Iron Products","7325"
0.5222666879,0.6640022298,0.806770186,1.0148513409,0.7887212318,0.8458237982,0.8589365802,0.8216326418,0.6794171915,0.8728994954,0.9791862604,0.8910775066,1.0081257546,0.7599627485,0.6810111163,0.6899522504,0.6620953276,0.7185021396,0.8353643805,0.9020354162,0.9132291806,1.0052283508,0.9882297834,0.7693906456,0.7863357047,"Other Iron Products","7326"
,,,,,,,,,,-1.7042031994,-1.6384313657,-1.7045895532,-1.9357665698,-1.7753411488,-1.6004690426,-1.5594423286,-1.4202324974,-1.232779332,-1.2770662715,-1.1953892608,-1.0678838488,-0.9059366249,-0.9695446167,-0.9135384278,"Precipitated Copper","7401"
-0.9751173216,-0.8451591988,-1.1779532312,-1.1772183409,-1.2324127149,-1.3865297247,-1.2187033929,-1.1736578157,-1.0476541483,-1.2092176101,-1.2262643125,-1.3075819537,-1.243358396,-1.2025952177,-1.4657427797,-1.6250331439,-1.9056012319,-1.6443696631,-1.5475864089,-1.6107833371,-1.5083823573,-1.6902602607,-1.4503894503,-1.5921530081,-1.6845427335,"Raw Copper","7402"
-1.2101389741,-1.17433889,-1.2326464287,-1.4053990086,-1.4715510714,-1.4791357185,-1.6561947125,-1.7839623041,-1.7746418317,-1.6554801049,-1.8968044612,-1.9607967169,-2.0248121068,-1.5161402913,-1.7734556559,-1.5250921226,-1.4825563468,-1.3123464114,-1.3952054994,-1.483815752,-1.4200255911,-1.4612366771,-1.1881986404,-1.1854594932,-1.1967567683,"Refined Copper","7403"
-1.0908255754,-0.9759393386,-0.8378494398,-0.8748210237,-0.8008739957,-0.7293134446,-0.6253213493,-0.7408901035,-0.8151215033,-0.861173715,-0.8103245288,-0.9995384183,-1.023147771,-1.1589832101,-1.0315894093,-0.9056223208,-0.9629427723,-0.9443949162,-1.0307977043,-1.0505861189,-1.1418207608,-1.1193409732,-1.1343839361,-1.1667754929,-1.1385809823,"Scrap Copper","7404"
,,,,,,,,,,,0.3277175147,0.3539656053,0.4120710647,0.6118635445,0.5658366608,0.8435437604,0.4077281063,0.3841825999,0.1790444104,0.0710633833,0.4285550072,0.6852801623,0.3711396778,0.4338177693,"Copper Powder","7406"
0.1094327119,0.0135160056,-0.0632442324,0.0836722886,0.3517499905,0.4467990114,0.2912644538,0.2434188539,0.2186432278,0.2727219033,0.2775461113,0.2759318878,0.1668201431,0.1316674083,0.1961073087,0.1146857807,0.2349338807,0.231906749,0.151049655,0.0230174509,0.1090595185,-0.0171441156,0.1395905561,0.3116866024,0.4024980423,"Copper Bars","7407"
-0.3002528935,-0.1874490115,-0.2252312161,-0.0816546465,-0.3129590756,-0.1792589568,-0.2920842785,-0.3609994175,-0.3964548006,-0.3219400494,-0.334872235,-0.2669178569,-0.1831512823,-0.2234520578,-0.3186555551,-0.2994650116,-0.3435396496,-0.3321375949,-0.339205109,-0.2490515223,-0.2071598883,-0.3173641839,-0.2497706515,-0.2971183627,-0.2899191231,"Copper Wire","7408"
-0.0799009414,-0.228905687,-0.0143375117,-0.209587709,-0.2422490948,-0.1670952181,0.104414031,0.3226608658,0.2965834398,0.0264872655,-0.0373583342,-0.0657844341,-0.0184569486,0.3755928617,0.3825546611,0.3074256767,0.2560019063,0.2242222354,0.0584842409,0.0033085678,-0.0657454769,-0.0770129823,0.2456166476,0.3342574167,0.2810609403,"Copper Plating","7409"
0.9934862346,0.9010095531,0.8876407162,0.5115656337,0.5299022564,0.4265904212,0.606091733,0.5521238438,0.9088957081,0.9426803962,0.8267016622,0.9292037274,1.0025051573,1.1300499747,1.2080215241,1.2543001391,1.3311032275,1.3629992588,0.9313641398,0.9692307132,0.8138396987,0.7525161432,1.2946875897,1.3543382436,1.3646973821,"Copper Foil","7410"
0.6737777024,0.7440356152,0.7280430315,0.9267685916,0.9270412864,1.0628722414,0.6202752689,0.6141211355,0.7694368177,0.8134985414,0.7247811678,0.8587588063,0.4781877043,0.5533005071,0.5612727162,0.7609981442,0.5983007211,0.6736915793,0.4509724793,0.4636908339,0.335293916,0.3765367996,0.4025444318,0.3963166093,0.5161278753,"Copper Pipes","7411"
1.3336775729,1.2559576414,1.3394485085,1.2668145625,1.3050405382,1.3047797803,1.1990398613,1.0240114494,1.1471936561,0.8725810142,0.9181739296,1.0548538359,0.844880512,0.9441072868,1.0562784769,1.101704853,1.0226095853,1.0032081954,1.0242928033,1.198016337,1.002914975,1.0024751753,0.9896314421,0.8747931235,0.857002875,"Copper Pipe Fittings","7412"
,,,,,,,-0.1312819913,0.0663691307,-0.1987801379,0.0050362028,0.0980205499,-0.0969341513,0.2009074472,0.4230149854,-0.1468257906,-0.3003911894,-0.06350318,0.1515691782,0.1850988963,-0.0368129023,-0.073670387,-0.0353608448,-0.3026412286,-0.3457594779,"Stranded Copper Wire","7413"
,,,,,,,,,,1.1720172194,1.0378498491,0.7682159425,1.2566841395,0.9417023711,0.9259290882,0.9546692845,0.8356695592,1.2555614382,1.2021473831,1.0467772646,1.24408277,0.8606669271,1.1107743896,1.1857278369,"Copper Fasteners","7415"
,,,,,,,,,,-0.2862401124,0.1916472603,-0.0042171127,0.1989038599,0.0270566696,0.0699546094,-0.172890096,0.1633574043,0.2728877832,0.2399537656,0.3211774091,0.1311993553,0.156040465,0.3820556285,0.0873953685,"Copper Housewares","7418"
-0.0672310029,0.0505970549,0.166379914,0.2378512406,0.3914125133,0.3397429224,0.5743667553,0.9708843977,0.5933323439,0.6703605052,0.6542650744,0.9095360503,1.0670532076,0.8061947169,0.9574070647,1.0062466626,1.4124866989,0.7812137215,0.7667954562,0.6266575091,0.7411825904,0.5639213142,0.5554049431,0.6011994723,0.5673524718,"Other Copper Products","7419"
-1.4705471635,-1.4799160141,-1.4321402708,-1.4191468195,-0.6688400906,-0.7200714805,-0.9107061517,-0.7571662179,-0.906383197,-0.1129311725,-0.3515880188,-0.9331150751,-1.0523192074,-1.1888043719,-1.6131867451,-1.5869579084,-1.7084904558,-0.9596463249,-1.2960757372,-1.3426996329,-1.5052955212,-1.8976733193,-1.6541021504,-1.8250467678,-1.3709143253,"Nickel Mattes","7501"
-0.1747701796,-0.1106166534,0.2706274583,-0.1228690442,-0.2068391277,-0.1440388027,-0.1425715484,-0.2061694166,-0.2408899381,-0.0179507098,-0.0404448126,0.0147863853,0.3143699471,0.1809410825,0.1341470021,0.0607161526,-0.3096835657,-0.5126651294,-0.5009250651,-0.3533940841,-0.2744242155,-0.2276912155,0.1176058188,-0.2646917289,-0.3405236987,"Raw Nickel","7502"
,,,,,,,,,,,-0.1175871908,-0.1878917892,-0.1184425392,-0.0283868619,0.0716559214,0.04730645,0.3995721599,0.7205194106,0.8313006061,0.5388951429,0.1663917183,0.7697315692,0.2301705124,0.34347353,"Scrap Nickel","7503"
,,,,,,,,,,0.6944177274,0.2579034936,0.4409293819,0.3727598426,0.7444834154,0.6107999404,0.9294852799,0.9339708935,0.5153752003,0.4049050458,0.2195496686,0.071554569,0.2210639418,-0.2216791788,0.6745365624,"Nickel Powder","7504"
,1.1723989842,1.2133919283,1.4733954223,1.4128144792,1.4515102435,1.4270145057,1.4665197155,1.4929453545,1.4473454771,1.4533175916,1.8506733961,1.809446305,1.774298979,1.7805994109,1.3606785309,1.2974553535,1.2187100767,1.3090313802,0.7669623905,0.2510141005,0.1257467946,1.0020289309,0.8094401009,0.8055481353,"Nickel Bars","7505"
