"Data Source","World Development Indicators",

"Last Updated Date","2021-10-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Norway","NOR","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42136.6162635665","43229.9297551282","44517.449551772","45512.4043620457","47541.781485856","49260.9848316016","51476.2152139198","53903.4545735364","54989.719823037","55713.7732048443","57127.3997508609","58018.329457927","58540.8636369314","58728.1752425985","60699.5854473669","61870.3837851071","62846.9582138128","64062.4369139561","63570.3612363011","61689.5777152826","61353.4963937525","61157.1489347399","61990.7116232878","61878.9944110006","62390.1497031613","62987.5358625454","63104.1003947269","64050.7561654656","64341.2589026158","64452.812617024","63583.7359847921",
"Nepal","NPL","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1405.10675117449","1456.07473009385","1475.35824220759","1490.90709084819","1571.15547311213","1585.32746079223","1630.92420658353","1675.7569336025","1690.88386421862","1731.54493374925","1805.78604957136","1860.9030188895","1834.61692440679","1879.98188658737","1941.80998726182","1983.98996313849","2025.39617590148","2069.4148017201","2172.36075890555","2252.50994708828","2349.66626355918","2427.55041020688","2540.18746924926","2636.80292697683","2796.43726575442","2895.88795372748","2881.93174381072","3098.68269173651","3279.91568186462","3435.53169842808","3302.81753150162",
"Nauru","NRU","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5575.51217120234","5608.34926563062","5960.96044872526","4589.58148312534","5590.18457165287","6058.52445555249","6688.64973862074","7313.67213797204","8090.93347094242","10493.2124190995","13175.9216491939","13551.9625979464","13901.9536121477","12975.3923824717","13636.3609415279","13527.411941066","",
"New Zealand","NZL","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28086.824130814","26466.6734593338","26479.0418976518","27852.0350173847","28891.0439543187","29815.7861879047","30409.0906623468","30627.8046248469","30599.323192519","32098.1462840981","32837.0978861822","33775.232657194","34745.1653253583","35616.1147057703","36504.1974620148","37293.2137650567","37902.7517600146","38687.8461497115","37933.1514651725","37505.0482758471","37657.1432046716","38214.4745352226","38857.1158931412","39599.1882952181","40432.2414789733","41086.1153021682","41672.1012399483","42285.319902666","42866.1272276586","42877.9429107086","42404.366896626",
"OECD members","OED","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29268.2108258757","29410.0558958898","29780.7852067708","29910.4190463683","30581.1093891946","31137.7007602883","31899.8130847216","32812.0578158478","33522.6891287791","34347.4244142401","35504.5973254897","35727.0837394181","36043.1599202406","36545.2163102925","37497.7424762499","38329.5588170533","39292.2966619505","40096.6604618867","39935.6277988786","38300.5715612406","39206.8577116405","39823.9080509236","40105.4301526144","40484.9916909514","41103.2430368896","41918.9719355998","42423.9818704322","43265.2522749883","44026.6170727308","44546.008819222","42266.4135794314",
"Oman","OMN","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26563.1966624788","26962.5209419708","27911.8284769113","28329.6000345603","28382.3470878643","29045.4848457841","29496.826783287","31094.3058079023","31886.1587819097","31948.7437382185","33845.4745591088","34946.8767890959","33971.5038918498","32354.0266178121","31976.6323611549","31915.1171761738","32723.9265176927","33198.1147158668","34695.6784224229","35213.4177604182","33870.9422389177","32529.0736858689","32967.3899721015","32194.9889607952","30535.871107689","30152.2603667281","30190.1811445513","29082.4797211003","28355.9318388035","27299.3754183006","",
"Other small states","OSS","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13769.5933481893","14133.4595197165","14537.6726848292","14964.1806362618","15974.931359443","16526.9156169216","17752.3350132823","18958.6152549308","19779.1956744738","19570.1379964277","20598.2668890322","21576.4969939802","21905.6561930109","22243.5199631318","22601.3093285219","22769.3517283271","22895.9890035717","22714.2414928176","22722.0884064519","22744.374324325","21122.3235820904",
"Pakistan","PAK","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2915.90017547499","2976.9125425738","3118.13923743214","3086.89347772732","3115.10296838432","3179.50713018003","3240.08879718144","3180.35110759572","3169.89022455647","3196.27954513026","3245.37834188783","3277.05127768294","3279.03097736504","3388.176690416","3560.81184143701","3706.82402332879","3836.49274978763","3931.17578480943","3908.59900568073","3930.50817356197","3906.87397085543","3928.51992734586","3980.74864958441","4069.26749773498","4171.29183022323","4278.34666284049","4421.58192929723","4571.20507840804","4739.47271266276","4690.48477660926","4622.77076938075",
"Panama","PAN","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10728.8134638969","11496.6329745312","12184.408678247","12587.0776363575","12682.8084337603","12643.306901846","12892.6483949949","13448.5415564048","14146.3329101571","14409.1606931832","14511.5976900479","14314.7730333679","14357.1315664418","14681.8425539777","15495.0613692972","16305.7876848647","17395.646774439","19130.6404888847","20642.3352856585","20530.9987838755","21348.8979333103","23355.2753773199","25202.8418543365","26487.5486406472","27359.6870244664","28438.5326879065","29340.1009960058","30454.8157166028","31021.0729890276","31440.3499457559","25388.4996718708",
"Peru","PER","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5249.20038403325","5258.2601899355","5128.63437496188","5295.79823307259","5837.08995634037","6154.16741922551","6210.22264216459","6492.54913723842","6354.43333131548","6345.50053364702","6422.4805683104","6380.33766422578","6653.3950975905","6861.83061903476","7136.35156146601","7519.02906932011","8017.25502158318","8629.26453343658","9341.2310269105","9368.04546271701","10066.4675664813","10616.8436986492","11176.0867152669","11724.0035983902","11877.0789320691","12110.2668971421","12403.6871416862","12506.5293750586","12781.4164435302","12853.6920747721","11260.8457538125",
"Philippines","PHL","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4231.79173643063","4103.90875030277","4018.62980759338","4006.69625405473","4085.14541043296","4178.03229743529","4322.08507752273","4444.78649201456","4322.02914131141","4358.68940918809","4453.75667171085","4492.72142441184","4562.76138192326","4697.48565008809","4908.05873785245","5054.23893301697","5228.3157413263","5474.68132696435","5618.48495292549","5606.59067690613","5918.37322881976","6043.60167583247","6351.26494235987","6666.25051231347","6973.6389092765","7300.13621040525","7705.05376971311","8120.86879329703","8516.13654897274","8914.72379820449","7953.58164428408",
"Palau","PLW","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13586.8050432488","14248.5021776288","14569.1652878854","13972.7861486493","14615.1590013696","15253.0353117555","15376.9213211266","16003.7758808116","15441.9519431738","14753.9081230265","15062.4957934309","16255.7398026877","16633.5380443779","16099.3208807337","17091.2271727424","18338.1282708705","18268.0316574603","17826.3936114578","18444.3077619985","17572.6226006793","",
"Papua New Guinea","PNG","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2434.70012209508","2605.22279765707","2898.14723591317","3347.57183874789","3464.84845945973","3271.67129251581","3440.33005603961","3225.65697218593","3028.92889505397","3012.59440279897","2871.41637645182","2806.9535189259","2745.51441507369","2748.7011048992","2765.34669053097","2877.11564518245","2963.41822268678","3119.17556794844","3035.17068139824","3165.09326626204","3406.64403924963","3369.8444540657","3453.38711087694","3513.0232523548","3909.33865887269","4083.75243618177","4222.52499225577","4285.62875567254","4190.09489417048","4349.80804723973","4101.21888131812",
"Poland","POL","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11314.9623717748","10483.9020339088","10714.6596214683","11086.9600535319","11649.1637787809","12459.6663496466","13211.5679658277","14054.3875264013","14701.3431089877","15386.9426340457","16257.6458763574","16466.785996586","16809.8181953951","17409.6390092938","18287.8279317579","18937.4751533604","20111.2996235069","21543.1637013335","22444.9073474414","23064.9537007667","23996.1397804791","25124.2763632735","25457.2064583733","25759.339150716","26649.577276004","27797.0584233597","28682.6939326326","30064.5034841771","31674.1316243417","33120.517844588","32238.157259275",
"Pre-demographic dividend","PRE","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2531.23116090864","2257.67868075877","2242.14565212277","2165.44282202802","2105.73676034487","2113.93522512763","2172.59153773864","2228.92246557249","2321.917107014","2360.14673077622","2416.66555143277","2457.62744754902","2516.68594375741","2433.30937893064","2639.23452530538","2723.80010919988","2817.56765255505","2918.65720637461","3023.91008642965","3091.79223190556","3195.87365355941","3250.56897911078","3356.40039449761","3456.6269170083","3532.40210450306","3552.14659637838","3551.11518504848","3525.27768665572","3514.38555168123","3528.54673904207","3361.59580424725",
"Puerto Rico","PRI","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21595.9785599867","21937.8920993339","22791.5649195424","23650.108642027","24412.275814917","25288.1062238848","25584.5593727603","26584.8999865992","27894.4420856172","29251.0373219599","30124.6931208743","31958.0967518315","32209.422980776","32206.464885645","35016.9383261688","34370.7146069867","34030.0905171965","33831.9341719","33403.4244916964","32930.3615601641","32960.6911054053","33224.5655187763","33638.8656808876","33922.1584216571","34070.2535892048","34311.0296279548","34539.5868383201","34363.7459921451","34299.358536451","34804.9347111748","33442.8315702748",
"Korea, Dem. People's Rep.","PRK","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23556.8562074937","24642.5996159057","24930.4506344602","24391.1998484728","24560.3570613837","25523.7060223178","26318.9751263399","27354.8368117356","28525.5174324378","29472.7098799309","30383.1378175179","30756.0189546064","30823.8490440797","30422.6020285722","30892.8198811264","31076.6441205291","31524.7495680311","32251.5690977428","32307.9127679322","31269.4104613006","31798.1538079413","31304.8155263076","30156.701582263","30042.8907185984","30444.6002091949","31118.790670328","31847.5377347649","33044.7167387481","34040.725561775","34879.7059746539","32177.9650722128",
